ID,X,Y,pH,EC,Na,K,MO,Kdisp,Silt,ECEC,BD,CEC,Ca,Mg,Sand,Clay,SQIw,SAVI,EVI,NDWI,NDVI,NDMI,NDII,GCI,clase,dpto,prov,dist,Culitvo_pr,Textura,TS,GM,ZV,CL,EG,MP,SSST,ECP,EMP,EPP,ESP,CM,CK,MK,CMK,DC,FC,NDC,GR,Pmon,Pan,Tmin,Tmax,Tavg,Slope,Hillshade,Orientatio,Elevation,TPI,TRI,TWI,Precipitat,Temperatur,site_id_internal_rk,Elevation,Slope,Orientation,Hillshade,TPI,TRI,TWI,NDVI,SAVI,NDWI,Precipitation,Temperature
263,587670,9438037,7.6,17.5,2.6,0.8,1.5,229,43.93,34.2,1.47,20.7,22.3,6.5,32.69,23.38,0.57,0.39,0.54,-0.3,0.49,0.28,0.17,0.93,Bajo,Piura,Morropon,Chulucanas,Mango,Loam,Fluvisols,Alluvial terrace,Tropical desert scrub,E (d) A',Cenozoico,Alluvial deposit,Neutral saline sodic soil,65.2,19.01,2.34,7.6,3.43,27.88,8.13,36,134.35,1184.48,-1050.13,3.374949,12.92,155,18.14,30.05,24.09,1.62,180,270,82,0.061,1.391,8.542,185.13,24.8,263,82.306304931640625,3.7507212162017822,159.65182495117188,180.94822692871094,0.46531185507774353,1.3103364706039429,7.858059406280518,0.48533403873443604,0.38814714550971985,-0.297006756067276,185.12655639648438,24.799999237060547
264,587523,9437654,7.6,5.21,2.7,2.1,2.9,460.8,37.93,31.9,1.43,22.7,16.5,8.6,26.69,35.38,0.49,0.27,0.35,-0.3,0.32,0.2,0.1,0.72,Bajo,Piura,Morropon,Chulucanas,Mango,Clay loam,Solonetz,Alluvial terrace,Tropical desert scrub,E (d) A',Cenozoico,Alluvial deposit,Neutral saline sodic soil,51.72,26.96,6.58,8.46,1.92,7.86,4.1,11.95,193.12,981.66,-788.54,4.066785,12.92,155,18.14,30.05,24.09,1.62,180,180,88,3.204,1.399,8.575,183.94,24.8,264,85.803070068359375,4.472651481628418,166.94821166992188,179.35891723632813,1.2269021272659302,1.5496716499328613,7.66357946395874,0.3218916952610016,0.2739073932170868,-0.30434781312942505,183.93472290039063,24.799999237060547
265,587743,9437589,7.9,24.82,2.7,1.3,2.7,298.4,37.93,38.3,1.43,20.9,22.6,9.7,26.69,35.38,0.49,0.27,0.35,-0.31,0.33,0.29,0.17,0.95,Bajo,Piura,Morropon,Chulucanas,Mango,Clay loam,Lixisols,Alluvial terrace,Tropical desert scrub,E (d) A',Cenozoico,Alluvial deposit,Neutral saline sodic soil,59.01,25.33,3.39,7.05,2.33,17.38,7.46,24.85,165.09,1285.06,-1119.97,2.89495,12.92,155,18.14,30.05,24.09,4.88,189,270,84,0.367,1.637,7.459,184.43,24.8,265,83.006195068359375,3.1148061752319336,183.62913513183594,181.14036560058594,-0.2685739994049072,1.2300091981887817,8.15784740447998,0.3254810869693756,0.26686614751815796,-0.3074743151664734,184.43301391601563,24.799999237060547
266,587961,9437863,7.3,21.79,0.1,1.6,0.6,348.4,13.93,10.7,1.61,20.1,5.6,1.4,80.69,5.38,0.46,0.11,0.14,-0.32,0.14,0.12,0.03,0.66,Bajo,Piura,Morropon,Chulucanas,Mango,Loamy sand,Fluvisols,Alluvial terrace,Tropical desert scrub,E (d) A',Cenozoico,Alluvial deposit,Neutral saline soil,52.34,13.08,14.95,0.93,4,3.5,0.88,4.38,82.48,291.58,-209.1,0,12.75,153,18.17,30.03,24.08,1.63,183,270,85,0.796,1.229,8.564,185.67,24.8,266,84.26905822753906,2.7343547344207764,144.25682067871094,181.94400024414063,0.2739909887313843,1.2832512855529785,8.425313949584961,0.13614726066589355,0.11387365311384201,-0.32397696375846863,185.66824340820313,24.799999237060547
267,614549,9420602,7.5,43.17,0.1,0.2,0.9,70.8,59.78,16.5,1.48,17.9,8.8,4.9,27.12,13.1,0.48,0.36,0.5,-0.24,0.42,0.4,0.27,1.38,Bajo,Piura,Morropon,Buenos Aires,Banano,Silty loam,Lixisols,Alluvial terrace,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Alluvial deposit,Neutral saline soil,53.33,29.7,1.21,0.61,1.8,44,24.5,68.5,28.63,528.68,-500.05,0,16.33,196,18.4,29.78,24.09,2.29,183,314.88,118,0.122,1.586,8.553,238.32,24.9,267,117.53601837158203,3.3633313179016113,153.70790100097656,180.47482299804688,0.09212180227041245,1.5724982023239136,8.260078430175781,0.41636690497398376,0.3570082187652588,-0.23658718168735504,238.32041931152344,24.899999618530273
268,612144,9421573,7.6,14.1,0.4,0.4,0.9,99.6,53.78,17.9,1.46,17.4,10.5,4.6,25.12,21.1,0.63,0.51,0.74,-0.27,0.58,0.43,0.31,1.55,Bajo,Piura,Morropon,Buenos Aires,Banano,Silty loam,Lixisols,Floodplain,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Fluvial deposit,Neutral saline soil,58.66,25.7,2.23,2.23,2.28,26.25,11.5,37.75,46.32,597.82,-551.5,0,16.08,193,18.38,29.79,24.09,1.62,180,180,114,-0.184,2.067,8.869,234.99,24.89,268,114.77667236328125,3.5893664360046387,137.40611267089844,180.68858337402344,0.2734662890434265,1.8300715684890747,8.25814437866211,0.5830666422843933,0.5063163042068481,-0.272483229637146,234.98883056640625,24.890544891357422
269,612333,9421292,7.6,6.9,2,0.8,1.3,175.1,51.78,30,1.47,15.9,18.4,6.8,29.12,19.1,0.51,0.42,0.61,-0.27,0.49,0.39,0.26,1.34,Bajo,Piura,Morropon,Buenos Aires,Banano,Silty loam,Lixisols,Alluvial terrace,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Fluvial deposit,Neutral saline sodic soil,61.33,22.67,2.67,6.67,2.71,23,8.5,31.5,115.96,1016,-900.04,1.904668,16.17,194,18.35,29.78,24.06,3.63,174,116.47,117,0.122,1.493,8.085,233.67,24.9,269,116.59432220458984,3.619580030441284,161.12753295898438,179.71539306640625,-0.10830612480640411,1.3457697629928589,8.3621187210083,0.4912569224834442,0.42173466086387634,-0.26698261499404907,233.670654296875,24.899999618530273
270,612325,9421163,7.3,14.91,1.3,1,1.3,238.4,53.78,21.1,1.47,15.9,12.4,3.9,27.12,19.1,0.46,0.5,0.69,-0.27,0.58,0.38,0.25,1.32,Bajo,Piura,Morropon,Buenos Aires,Banano,Silty loam,Lixisols,Alluvial terrace,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Fluvial deposit,Neutral saline sodic soil,58.77,18.48,4.74,6.16,3.18,12.4,3.9,16.3,96.53,666.64,-570.11,0.927986,16.17,194,18.35,29.78,24.06,5.12,183,341.49,115,-1.51,1.514,7.739,233.15,24.9,270,116.5242919921875,3.8839519023895264,209.06666564941406,181.5939178466797,-0.22029000520706177,1.4346178770065308,8.19955825805664,0.5789473652839661,0.4950993061065674,-0.2683691680431366,233.14532470703125,24.899999618530273
271,612388,9421204,7.6,15.6,1.2,0.7,1.9,149.8,53.78,27.15,1.48,16.8,17.9,5.1,31.12,15.1,0.4,0.42,0.61,-0.27,0.49,0.37,0.26,1.29,Bajo,Piura,Morropon,Buenos Aires,Banano,Silty loam,Lixisols,Alluvial terrace,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Fluvial deposit,Neutral saline soil,65.93,18.78,2.58,4.42,3.51,25.57,7.29,32.86,88.07,946.06,-857.99,0,16.17,194,18.35,29.78,24.06,5.14,189,288.36,116,-0.612,1.192,7.736,233.67,24.9,271,116.59432220458984,3.619580030441284,161.12753295898438,179.71539306640625,-0.10830612480640411,1.3457697629928589,8.3621187210083,0.4912569224834442,0.42173466086387634,-0.26698261499404907,233.670654296875,24.899999618530273
272,613541,9420530,7.8,11.19,0.3,0.5,2.1,107.6,65.78,23.55,1.43,16.9,14.6,5.9,11.12,23.1,0.67,0.15,0.19,-0.29,0.18,0.19,0.09,0.72,Bajo,Piura,Morropon,Buenos Aires,Banano,Silty loam,Leptosols,Alluvial terrace,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Alluvial deposit,Neutral saline soil,62,25.05,2.12,1.27,2.47,29.2,11.8,41,54.63,817.34,-762.71,0,16.08,193,18.38,29.77,24.08,3.24,180,236.42,119,-0.347,1.611,8.22,234.4,24.9,272,118.93207550048828,3.261573553085327,111.38681030273438,179.24481201171875,0.08878909796476364,1.4873082637786865,8.53504753112793,0.18284733593463898,0.14764542877674103,-0.2878130078315735,234.3979034423828,24.899999618530273
273,612125,9421233,7.6,6.05,0.5,0.8,1.7,220.8,53.78,22,1.45,15.9,12.6,5.6,23.12,23.1,0.68,0.51,0.73,-0.26,0.58,0.4,0.28,1.43,Medio,Piura,Morropon,Buenos Aires,Banano,Silty loam,Lixisols,Alluvial terrace,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Fluvial deposit,Neutral saline soil,57.27,25.45,3.64,2.27,2.25,15.75,7,22.75,70.62,719.9,-649.28,0,16.17,194,18.35,29.78,24.06,3.62,183,206.66,117,0.367,1.305,8.086,233.48,24.88,273,117.04920959472656,2.472118377685547,173.6360626220703,180.10757446289063,0.3352906405925751,1.2809336185455322,8.515298843383789,0.5767481327056885,0.5057327747344971,-0.2601155936717987,233.47703552246094,24.88289451599121
274,612049,9421339,7.4,10.92,0.4,0.5,1.1,127,43.78,16.9,1.5,17.3,9.3,4.7,39.12,17.1,0.6,0.47,0.66,-0.29,0.55,0.42,0.3,1.53,Bajo,Piura,Morropon,Buenos Aires,Banano,Loam,Lixisols,Floodplain,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Fluvial deposit,Neutral saline soil,55.03,27.81,2.96,2.37,1.98,18.6,9.4,28,49.79,546.62,-496.83,0,16.17,194,18.35,29.78,24.06,1.63,177,90,118,0.224,1.217,8.895,234.05,24.86,274,118.14008331298828,2.8359830379486084,172.56883239746094,180.7974853515625,0.863068699836731,1.6701233386993408,8.488434791564941,0.5477269291877747,0.4746643006801605,-0.2852390706539154,234.05308532714844,24.858924865722656
275,612472,9421381,7.6,5.58,1.5,0.2,2.1,68.8,43.64,30.5,1.49,16.9,20.5,6.3,37.7,18.66,0.54,0.5,0.72,-0.27,0.58,0.41,0.29,1.44,Muy bajo,Piura,Morropon,Buenos Aires,Banano,Loam,Lixisols,Alluvial terrace,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Fluvial deposit,Neutral saline soil,67.21,20.66,0.66,4.92,3.25,102.5,31.5,134,77.71,1095.5,-1017.79,0,16.17,194,18.35,29.78,24.06,5.85,172,56.42,117,0.122,1.48,7.607,234.37,24.9,275,117.60868835449219,3.984550714492798,136.19244384765625,178.7318115234375,0.8140816688537598,1.4908955097198486,8.102954864501953,0.5754416584968567,0.500671923160553,-0.2693757712841034,234.37132263183594,24.899999618530273
276,612296,9421127,7.6,44.96,0.8,0.5,1.4,158.6,61.64,22.5,1.46,15.9,14,5.2,19.7,18.66,0.51,0.48,0.67,-0.27,0.56,0.35,0.23,1.25,Bajo,Piura,Morropon,Buenos Aires,Banano,Silty loam,Lixisols,Alluvial terrace,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Fluvial deposit,Neutral saline soil,62.22,23.11,2.22,3.56,2.69,28,10.4,38.4,65.34,772.34,-707,0,16.17,194,18.35,29.78,24.06,6.68,183,345.91,117,0.367,1.746,7.474,232.95,24.9,276,115.7868881225586,3.897589921951294,186.31939697265625,180.58709716796875,-0.5128042697906494,1.528458595275879,8.149564743041992,0.5564815998077393,0.4785817861557007,-0.2748091518878937,232.9464874267578,24.899999618530273
277,615793,9420807,7.2,23.5,0.8,0.3,1.1,89.2,59.64,16.8,1.45,18.2,9.5,4.2,19.7,20.66,0.56,0.3,0.41,-0.24,0.35,0.31,0.21,1.06,Bajo,Piura,Morropon,Buenos Aires,Banano,Silty loam,Lixisols,Alluvial terrace,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Fluvial deposit,Neutral saline soil,56.55,25,1.79,4.76,2.26,31.67,14,45.67,50.14,542.64,-492.5,0,16.58,199,18.39,29.8,24.09,3.24,180,225.12,120,-1.102,1.898,8.235,241.5,24.9,277,121.23115539550781,3.666795492172241,139.7388458251953,178.914306640625,-0.031804852187633514,1.4510080814361572,8.275296211242676,0.3540100157260895,0.2977863550186157,-0.2355419397354126,241.49542236328125,24.899999618530273
278,612031,9421493,7.5,19.28,1,0.2,1.1,62.7,45.64,23.3,1.5,17.3,14.5,5.1,37.7,16.66,0.39,0.51,0.73,-0.27,0.58,0.37,0.25,1.28,Muy bajo,Piura,Morropon,Buenos Aires,Banano,Loam,Lixisols,Floodplain,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Fluvial deposit,Neutral saline soil,62.23,21.89,0.86,4.29,2.84,72.5,25.5,98,57.17,792.2,-735.03,0,16.08,193,18.38,29.79,24.09,6.88,189,314.88,117,1.551,2.365,7.433,234.49,24.87,278,117.27735137939453,4.117454528808594,164.9564971923828,182.75779724121094,1.244784951210022,2.230463743209839,8.315228462219238,0.5765306353569031,0.506138026714325,-0.26973405480384827,234.48651123046875,24.866174697875977
279,614404,9420674,7.7,7.99,0.2,0.3,1.5,63.6,45.64,22.35,1.49,17.9,14.2,5.4,35.7,18.66,0.66,0.26,0.36,-0.31,0.32,0.39,0.27,1.32,Bajo,Piura,Morropon,Buenos Aires,Banano,Loam,Lixisols,Alluvial terrace,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Alluvial deposit,Neutral saline soil,63.53,24.16,1.34,0.89,2.63,47.33,18,65.33,41.88,785.46,-743.58,0,16.08,193,18.39,29.77,24.07,1.63,183,270,116,-0.592,1.749,8.887,238.04,24.9,279,116.73526000976563,3.904142379760742,192.13986206054688,181.99578857421875,-0.38620230555534363,1.6672313213348389,8.117589950561523,0.3193359375,0.26408830285072327,-0.3083181083202362,238.03475952148438,24.899999618530273
280,612577,9421348,7.6,6.7,1.1,0.4,1,128.3,39.64,23.15,1.53,16.9,15.5,3.9,47.7,12.66,0.29,0.34,0.46,-0.27,0.39,0.33,0.2,1.12,Muy bajo,Piura,Morropon,Buenos Aires,Banano,Loam,Lixisols,Alluvial terrace,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Fluvial deposit,Neutral saline soil,66.95,16.85,1.73,4.75,3.97,38.75,9.75,48.5,67.63,805.18,-737.55,0,16.17,194,18.35,29.78,24.06,3.25,186,270,117,0.612,1.563,8.192,234.55,24.9,280,116.47932434082031,4.149614334106445,139.19992065429688,180.24520874023438,0.05625159293413162,1.5636500120162964,8.108339309692383,0.38757655024528503,0.33622869849205017,-0.26699715852737427,234.5465850830078,24.899999618530273
281,612019,9421328,7.7,15.76,1.4,0.3,2,106.7,53.64,23.1,1.46,16.4,14.2,5,25.7,20.66,0.41,0.47,0.66,-0.29,0.55,0.4,0.28,1.4,Muy bajo,Piura,Morropon,Buenos Aires,Banano,Silty loam,Lixisols,Floodplain,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Fluvial deposit,Neutral saline sodic soil,61.47,21.65,1.3,6.06,2.84,47.33,16.67,64,71.2,776.82,-705.62,0.922389,16.17,194,18.35,29.78,24.06,1.62,180,201.88,119,1.755,1.89,8.895,234.05,24.86,281,118.14008331298828,2.8359830379486084,172.56883239746094,180.7974853515625,0.863068699836731,1.6701233386993408,8.488434791564941,0.5477269291877747,0.4746643006801605,-0.2852390706539154,234.05308532714844,24.858924865722656
282,612184,9421626,7.4,14.95,1.8,0.2,1.1,55.6,49.64,24.2,1.5,17,14.4,5.3,37.7,12.66,0.32,0.5,0.71,-0.27,0.58,0.4,0.28,1.41,Muy bajo,Piura,Morropon,Buenos Aires,Banano,Loam,Lixisols,Floodplain,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Fluvial deposit,Neutral saline sodic soil,59.5,21.9,0.83,7.44,2.72,72,26.5,98.5,77.41,794.54,-717.13,2.292135,16.08,193,18.38,29.79,24.09,3.63,186,296.47,112,-0.49,1.981,8.048,235.49,24.89,282,111.58193969726563,4.895425319671631,133.77688598632813,181.4183349609375,-0.7586685419082642,2.044719934463501,7.912566184997559,0.5833582878112793,0.5005136132240295,-0.26618704199790955,235.49232482910156,24.893125534057617
283,612084,9421213,7.9,11.9,1,0.7,1.5,148.3,49.64,21.2,1.49,16.4,13.4,4.1,33.7,16.66,0.26,0.52,0.75,-0.27,0.6,0.43,0.32,1.58,Muy bajo,Piura,Morropon,Buenos Aires,Banano,Loam,Lixisols,Alluvial terrace,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Fluvial deposit,Neutral saline soil,63.21,19.34,3.3,4.72,3.27,19.14,5.86,25,76.87,716.2,-639.33,0,16.17,194,18.35,29.78,24.06,3.24,180,180,116,-0.184,1.757,8.194,233.62,24.85,283,117.02962493896484,3.399279832839966,164.17266845703125,179.10235595703125,0.48282673954963684,1.632102370262146,8.229024887084961,0.5952180027961731,0.5241948962211609,-0.26755475997924805,233.61944580078125,24.851688385009766
284,614420,9420731,8,6.81,0.2,0.3,2.3,79.5,54.5,20.5,1.47,17.9,13.1,4.9,27.05,18.45,0.55,0.41,0.58,-0.3,0.48,0.42,0.3,1.43,Bajo,Piura,Morropon,Buenos Aires,Banano,Silty loam,Lixisols,Alluvial terrace,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Alluvial deposit,Alkaline saline soil,63.9,23.9,1.46,0.98,2.67,43.67,16.33,60,39.93,722.46,-682.53,0,16.08,193,18.39,29.77,24.07,4.59,174,134.88,117,-0.429,2.259,7.856,238.41,24.9,284,116.89805603027344,6.01684045791626,157.5709686279297,178.63693237304688,-0.8446545004844666,2.297841787338257,7.712460517883301,0.48344987630844116,0.40808919072151184,-0.3010353446006775,238.4067840576172,24.899999618530273
285,611931,9421343,8,72.34,0.9,0.8,2.1,175.7,56.5,25.7,1.46,17.3,17.4,4.6,25.05,18.45,0.42,0.56,0.81,-0.28,0.63,0.43,0.31,1.55,Bajo,Piura,Morropon,Buenos Aires,Banano,Silty loam,Lixisols,Floodplain,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Fluvial deposit,Alkaline saline soil,67.7,17.9,3.11,3.5,3.78,21.75,5.75,27.5,83.72,909.62,-825.9,0,16.17,194,18.35,29.78,24.06,10.28,198,251.64,117,3.51,4.568,7.016,234.13,24.83,285,115.87921905517578,7.455611228942871,226.62197875976563,189.75865173339844,1.508175015449524,3.633913278579712,7.572696208953857,0.6275565028190613,0.5627413392066956,-0.27867382764816284,234.12521362304688,24.8324031829834
286,613002,9421320,8,4.91,1,0.3,1.2,77.6,38.5,19.9,1.53,17.3,12.9,3.7,49.05,12.45,0.12,0.42,0.57,-0.26,0.49,0.22,0.14,0.45,Muy bajo,Piura,Morropon,Buenos Aires,Banano,Loam,Lixisols,Floodplain,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Fluvial deposit,Alkaline saline soil,64.82,18.59,1.51,5.03,3.49,43,12.33,55.33,57.69,682.5,-624.81,0.023523,16.08,193,18.38,29.77,24.08,7.25,186,206.66,112,-0.939,3.02,7.36,235.42,24.9,286,116.16204071044922,6.478740692138672,188.369384765625,184.0465850830078,0.9970792531967163,2.7826263904571533,7.606002330780029,0.4917833209037781,0.41894227266311646,-0.2569798231124878,235.42233276367188,24.899999618530273
287,613985,9420810,7.7,5.7,0.8,0.3,2.2,111.6,62.5,19.1,1.43,18,11.4,4.6,15.05,22.45,0.46,0.47,0.66,-0.28,0.54,0.4,0.28,1.44,Bajo,Piura,Morropon,Buenos Aires,Banano,Silty loam,Lixisols,Alluvial terrace,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Fluvial deposit,Neutral saline soil,59.69,24.08,1.57,4.19,2.48,38,15.33,53.33,52.72,638.94,-586.22,0,16.08,193,18.39,29.77,24.07,6.7,169,76.02,115,-0.551,1.949,7.461,237.11,24.9,287,114.24958038330078,4.151930809020996,204.71475219726563,182.58221435546875,-0.4929005801677704,1.7746044397354126,8.204060554504395,0.5386146903038025,0.47215527296066284,-0.27918991446495056,237.10714721679688,24.899999618530273
288,614434,9420750,7.9,10.78,0.5,0.3,1.6,77.1,60.5,18.3,1.45,17.9,11,4.5,19.05,20.45,0.57,0.41,0.58,-0.3,0.48,0.35,0.21,1.24,Bajo,Piura,Morropon,Buenos Aires,Banano,Silty loam,Lixisols,Alluvial terrace,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Alluvial deposit,Neutral saline soil,60.11,24.59,1.64,2.73,2.44,36.67,15,51.67,44.65,617.7,-573.05,0,16.08,193,18.39,29.77,24.07,5.14,172,108.36,115,-2.306,2.159,7.742,238.41,24.9,288,116.89805603027344,6.01684045791626,157.5709686279297,178.63693237304688,-0.8446545004844666,2.297841787338257,7.712460517883301,0.48344987630844116,0.40808919072151184,-0.3010353446006775,238.4067840576172,24.899999618530273
289,614600,9426090,7.7,19.43,0.4,2.5,2.5,514.9,58.5,24.8,1.42,17.2,14.2,5.7,15.05,26.45,0.69,0.12,0.14,-0.35,0.14,0.02,-0.06,0.52,Medio,Piura,Morropon,Buenos Aires,Banano,Silty loam,Ferralsols,Alluvial terrace,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Fluvial deposit,Neutral saline soil,57.26,22.98,10.08,1.61,2.49,5.68,2.28,7.96,146.39,796.12,-649.73,0,19,228,18.33,29.95,24.14,2.29,183,225.12,133,0.633,1.305,8.668,252.91,24.9,289,133.14822387695313,2.8306660652160645,176.74395751953125,180.12559509277344,0.4003104567527771,1.0173633098602295,8.53994369506836,0.13698630034923553,0.11554621905088425,-0.34617578983306885,252.90493774414063,24.899999618530273
290,613002,9421284,7.7,26.44,1.8,0.9,1.8,184,52.5,26.7,1.49,17.3,18.1,4.9,33.05,14.45,0.37,0.21,0.28,-0.18,0.3,0.1,0.03,0.15,Bajo,Piura,Morropon,Buenos Aires,Banano,Silty loam,Lixisols,Floodplain,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Fluvial deposit,Neutral saline sodic soil,67.79,18.35,3.37,6.74,3.69,20.11,5.44,25.56,111.93,950.94,-839.01,1.783781,16.08,193,18.38,29.77,24.08,2.29,183,225.12,111,-0.959,2.864,8.502,234.98,24.9,290,111.90560913085938,6.139671325683594,179.4882354736328,185.7940216064453,-0.8355628252029419,2.8170430660247803,7.919418811798096,0.29766803979873657,0.20834222435951233,-0.17989282310009003,234.97923278808594,24.899999618530273
291,612375,9421303,7.8,4.38,1.3,0.3,1.9,81.5,50.65,29.6,1.49,16.8,19.1,7.9,34.98,14.38,0.36,0.5,0.71,-0.27,0.58,0.4,0.27,1.38,Muy bajo,Piura,Morropon,Buenos Aires,Banano,Silty loam,Lixisols,Alluvial terrace,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Fluvial deposit,Neutral saline soil,64.53,26.69,1.01,4.39,2.42,63.67,26.33,90,78.53,1075.44,-996.91,0,16.17,194,18.35,29.78,24.06,3.24,180,180,117,0.122,1.457,8.201,234.2,24.9,291,117.22235107421875,4.224007606506348,190.2564697265625,182.9626007080078,0.4092983603477478,1.510197639465332,8.209858894348145,0.576032817363739,0.4987316131591797,-0.26747721433639526,234.19601440429688,24.899999618530273
292,613690,9420394,7.7,6.63,0.8,0.8,2.9,160.2,62.65,26.7,1.43,17.4,17.2,6.9,14.98,22.38,0.59,0.55,0.81,-0.25,0.62,0.42,0.3,1.47,Medio,Piura,Morropon,Buenos Aires,Banano,Silty loam,Lixisols,Alluvial terrace,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Alluvial deposit,Neutral saline soil,64.42,25.84,3,3,2.49,21.5,8.63,30.13,84.93,962.54,-877.61,0,16.08,193,18.39,29.77,24.07,4.59,174,45.12,121,0.612,1.904,7.88,234.18,24.9,292,121.45559692382813,3.481457233428955,186.11351013183594,183.4629364013672,0.8826226592063904,1.478306531906128,8.244101524353027,0.6152375936508179,0.5484420657157898,-0.24949198961257935,234.18170166015625,24.899999618530273
293,614232,9420640,7.6,10.79,0.8,0.2,2.1,63.9,60.65,17.4,1.44,17.6,10.3,4.6,16.98,22.38,0.46,0.42,0.59,-0.22,0.47,0.37,0.26,1.31,Bajo,Piura,Morropon,Buenos Aires,Banano,Silty loam,Lixisols,Alluvial terrace,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Alluvial deposit,Neutral saline soil,59.2,26.44,1.15,4.6,2.24,51.5,23,74.5,47.12,589.34,-542.22,0,16.08,193,18.39,29.77,24.07,1.63,177,90,114,-2.02,1.696,8.882,237.46,24.9,293,115.19804382324219,3.8588905334472656,144.86053466796875,179.41717529296875,-0.8896448612213135,1.6335022449493408,8.296618461608887,0.4695579707622528,0.4155322313308716,-0.22241957485675812,237.4635467529297,24.899999618530273
294,613599,9420640,7.9,7.63,0.3,0.5,2.5,102.8,66.65,21.8,1.42,18,13,6.5,8.98,24.38,0.61,0.39,0.54,-0.27,0.46,0.37,0.24,1.28,Bajo,Piura,Morropon,Buenos Aires,Banano,Silty loam,Lixisols,Alluvial terrace,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Alluvial deposit,Neutral saline soil,59.63,29.82,2.29,1.38,2,26,13,39,54.05,761.54,-707.49,0,16.08,193,18.39,29.77,24.07,1.62,180,108.36,118,0.959,1.428,8.895,234.72,24.9,294,117.53538513183594,2.4026074409484863,42.778446197509766,179.23910522460938,0.2357121706008911,1.3114451169967651,8.840340614318848,0.4561106860637665,0.3868318200111389,-0.272134929895401,234.7228240966797,24.899999618530273
295,614114,9420539,7.5,4.76,0.9,0.2,1.1,71.6,62.65,18.4,1.44,17.9,10.6,5.7,14.98,22.38,0.44,0.53,0.78,-0.26,0.6,0.45,0.33,1.67,Muy bajo,Piura,Morropon,Buenos Aires,Banano,Silty loam,Lixisols,Alluvial terrace,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Alluvial deposit,Neutral saline soil,57.61,30.98,1.09,4.89,1.86,53,28.5,81.5,51.79,632.72,-580.93,0,16.08,193,18.39,29.77,24.07,1.62,180,134.88,115,-1.98,1.571,8.894,236.84,24.9,295,116.43550109863281,3.9267778396606445,114.3660888671875,179.70550537109375,-0.13998551666736603,1.7221816778182983,8.334578514099121,0.5963585376739502,0.5261120200157166,-0.26143497228622437,236.84120178222656,24.899999618530273
296,613725,9420603,7.8,3.76,0.3,1.8,3.2,430.5,62.65,27.5,1.42,17.7,15.2,8.2,12.98,24.38,0.69,0.52,0.77,-0.27,0.6,0.34,0.21,1.2,Medio,Piura,Morropon,Buenos Aires,Banano,Silty loam,Lixisols,Alluvial terrace,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Alluvial deposit,Neutral saline soil,55.27,29.82,6.55,1.09,1.85,8.44,4.56,13,117.64,907.74,-790.1,0,16.08,193,18.39,29.77,24.07,3.62,183,206.66,116,-1.408,1.211,8.092,235.59,24.9,296,117.69493103027344,3.569495439529419,173.78692626953125,180.35508728027344,0.5920836329460144,1.3604021072387695,8.20687484741211,0.5967604517936707,0.5233427286148071,-0.26592251658439636,235.59007263183594,24.899999618530273
